date,open,close,high,low,volumeP
1061011,226.5,233,233.5,226.5,15633206754
1061012,235,237.5,237.5,234.5,10450920432
1061013,237.5,237.5,237.5,234.5,5465540327
1061016,237.5,238,238,236,4906963355
1061017,238,235.5,238,235,4171891244
1061018,239.5,237.5,239.5,237,6901364183
1061019,239.5,239,241.5,239,5636769464
1061020,238,237.5,239.5,237.5,6456386670
1061023,239,239,240,238.5,3820927681
1061024,240,238,240,238,3842463252
1061025,238.5,238,239,237.5,4099505436
1061026,237,236,238,236,3069618429
1061027,237.5,239,240,237.5,4304460160
1061030,242,243,245,241.5,7358619170
1061031,243.5,243,245,241.5,5497062659
1061101,243.5,242.5,245,241.5,4975624502
1061102,242,241,242.5,240.5,3940181714
1061103,240.5,239,241,238.5,4386122470
1061106,243.5,239.5,244,239,5063670900
1061107,242,244,244,241.5,5266500464
1061108,243,242.5,243.5,242,3536455029
1061109,240.5,241,243,240,5151628572
1061110,240,240.5,242,239.5,3629826936
1061113,240,239.5,241.5,239.5,2904559294
1061114,241,240,241,239,4132433432
1061115,239,237.5,239.5,236,7063591898
1061116,238,238,240,237.5,4118927788
1061117,240.5,241.5,242.5,240.5,4528440917
1061120,241,238.5,241.5,238,4744311377
1061121,240,243,243,239.5,5529803248
1061122,244.5,242,244.5,242,6631376152
1061123,242,242.5,243.5,241.5,2320934646
1061124,242,244,244.5,241.5,2777319771
1061127,240,237,240,237,7696717391
1061128,234.5,234,235,233,11198457400
1061129,235,234.5,236,234.5,6234161137
1061130,226.5,226,230.5,226,25539072296
1061201,228.5,231,233.5,227.5,8830392980
1061204,232.5,234,234.5,231,5347622547
1061205,231,229.5,231,228.5,6938661754
1061206,228,227,229.5,226.5,7752572207
1061207,226.5,226.5,226.5,222.5,9349711831
1061208,231,227,231,224.5,8678808540
1061211,228.5,227.5,229,227,4706571094
1061212,229.5,227.5,229.5,225,6399536562
1061213,227.5,227,228,226.5,4454578768
1061214,228,230.5,230.5,227.5,3956456249
1061215,228.5,230,230,226.5,9781791170
1061218,227,227,228,226.5,3565805928
1061219,226.5,225,228.5,224,5844605314
1061220,225,224.5,225.5,223.5,7748610375
1061221,226.5,225,227,224.5,4696105505
1061222,225,227.5,227.5,224,4315809802
1061225,228,228.5,229.5,226.5,1045118165
1061226,229,226,229,225,3118538018
1061227,225,225,226,225,2820168625
1061228,226.5,226,228,225,5521736966
1061229,227.5,229.5,230,226.5,5861624377
1070102,231.5,232.5,232.5,231,4188555408
1070103,236,237,238,235.5,7504382512
1070104,240,239.5,240,236.5,6963192636
1070105,240,240,240,238,5681934695
1070108,242,242,242.5,240.5,5281823362
1070109,242,242,242,239.5,4588314012
1070110,241.5,236.5,242,236,6118683273
1070111,235,235,236,232.5,7500674455
1070112,234.5,237,238,233.5,5463302207
1070115,240,240,240,238,6832851887
1070116,240,240.5,240.5,238,5609009540
1070117,240.5,242,243,239,9207582787
1070118,245,248.5,250,245,12406562364
1070119,253.5,255.5,255.5,251.5,13975174348
1070122,257.5,261.5,262,257,11934882643
1070123,262.5,266,266,262.5,9155080569
1070124,263,258,263,256.5,11022372004
1070125,258,258,264,256.5,11981089514
1070126,256.5,255,257.5,253.5,11101977348
1070129,259,258.5,261.5,255,8067780117
1070130,256,253,257.5,252.5,9523980994
1070131,253,255,257.5,252,11670582000
1070201,257.5,259.5,261,257,8022694430
1070202,259,259.5,260,255,6633344540
1070205,251,253,254.5,250.5,11742299859
1070206,242.5,239,243.5,234,24944565955
1070207,245,240,245.5,239.5,19903032966
1070208,239.5,238.5,242,238,7468970072
1070209,230,232.5,233,228.5,15227192540
1070212,235.5,236.5,237.5,235,10113012768
1070221,244.5,242.5,244.5,242,18582475956
1070222,244,239.5,244,239,10977665819
1070223,241,245,245,241,6578657620
1070226,247,246.5,247.5,245,8910352170
1070227,250.5,246,250.5,246,11061945363
1070301,244,243,245,242,10669194561
1070302,240,240,241,238.5,8453712014
1070305,242.5,241.5,243,240.5,6607367732
1070306,245.5,250,250,245.5,9155812210
1070307,248,247,248.5,246,7525601638
1070308,249.5,249.5,251.5,249,5172732531
1070309,250,250.5,251,248.5,5723277170
1070312,252,254,255,251.5,6370529728
1070313,255.5,259,259,255,8816553606
1070314,256.5,257,257.5,255.5,6220805864
1070315,258,255,258,255,4965546715
1070316,253,255,256,249.5,15930805360
1070319,252.5,255,255.5,251,5679567964
1070320,253,253,254,251.5,5640426203
1070321,255,252.5,255,251,8325162114
1070322,254.5,251.5,254.5,249.5,6797045014
1070323,245,245,247,244,12994667867
1070326,241.5,243.5,244.5,241.5,9582954454
1070327,248,251,251,247,7732298021
1070328,247.5,245,248,244,7349468217
1070329,243,244,247,242.5,8888435870
1070330,247.5,246,249.5,246,4212690462
1070331,247.5,247.5,249,246.5,893664176
1070402,248.5,246.5,249,245,4702581241
1070403,243,244,244.5,242,8710200224
1070409,248,245,248,243.5,8716801768
1070410,244.5,245.5,249,243.5,6231896018
1070411,246.5,248,248.5,246.5,5391978180
1070412,248.5,245,248.5,244,5028226522
1070413,246,244.5,246,244,4885963546
1070416,243,243.5,244,242,5251556179
1070417,243,238,243.5,237.5,10232256860
1070418,239.5,238,241.5,236.5,10668587090
1070419,242,244.5,244.5,241,8081404960
1070420,228,229,231.5,228,29837344632
1070423,226.5,226.5,227.5,225,16282275410
1070424,225,227,227.5,225,10233860296
1070425,225.5,225,226,224,11032111105
1070426,225,222,225.5,221,10766085521
1070427,225,223.5,225.5,221,7679131764
1070430,224.5,227,228,222.5,6448117416
1070502,227,223,227.5,222.5,8633492540
1070503,221,220.5,222.5,220,7399813831
1070504,221,223,224,220.5,6330594053
1070507,225,223.5,225.5,221.5,5309421525
1070508,224,228,228.5,223.5,9146327464
1070509,228.5,229.5,232,228.5,8188991070
1070510,231,229.5,231.5,229,6337230710
1070511,232,233,234,230.5,7138428530
1070514,234.5,233,234.5,232.5,5502726121
1070515,233.5,230.5,234,229.5,5493470187
1070516,229.5,230.5,230.5,228.5,3408682013
1070517,231,226.5,231.5,226.5,6322484836
1070518,225.5,223.5,227.5,223.5,6327474145
1070521,225,229,230,225,3751438835
1070522,230,229,233.5,229,5175634112
1070523,231.5,228.5,231.5,228.5,6146178621
1070524,229.5,229,230,228.5,3082675140
1070525,228.5,228.5,229.5,228,3769909946
1070528,229.5,227,230,226.5,4020203060
1070529,226.5,225,226.5,223.5,5782293276
1070530,224,221,224,220.5,10997306304
1070531,221.5,224,224,220.5,21553655265
1070601,224.5,224,226.5,224,8209412370
1070604,227.5,229,229,227,7131988670
1070605,230,229,230,226.5,6329201896
1070606,229,230,230,227,6961135060
1070607,231,230,231.5,228,5809345446
1070608,229,227,229,226,5493234408
1070611,226.5,226,227,225,4980629259
1070612,225,229,229,224,6837374510
1070613,229,232,232,228,8311856296
1070614,230,226.5,230,226.5,8423126398
1070615,225,231,231,224,11291127719
1070619,225.5,225,226,224,13754800554
1070620,224.5,226,227.5,223.5,9175159127
1070621,227.5,226.5,228,226,7379769339
1070622,224.5,227.5,227.5,224,9994644852
1070625,220,218,220.5,218,10749795782
1070626,215.5,214.5,216,212.5,9242648746
1070627,216,213,216,212.5,8742004301
1070628,211,212,214.5,210,8231075920
1070629,212,216.5,217,212,7919779720
1070702,218.5,214,219,214,7257081470
1070703,215.5,214.5,218,213.5,6173115899
1070704,217,216,217.5,215.5,3324927032
1070705,214,214.5,215,213,3904832940
1070706,217.5,217,217.5,215,6779063394
1070709,219.5,221.5,223,218.5,9100880393
1070710,223,222,224,222,4498264914
1070711,220,220,220,218,4355547100
1070712,218,220.5,222,218,5246628771
1070713,222.5,224.5,224.5,222.5,6799894334
1070716,224.5,223.5,225,223.5,3612296896
1070717,222.5,221.5,223.5,221,5003028272
1070718,223,223,224,222,10221407834
1070719,225.5,224.5,227,224.5,9930715930
1070720,235,237.5,237.5,233,24367904428
1070723,239,241,245,238.5,12621500480
1070724,240,241,241.5,238.5,6599675515
1070725,239,240.5,241,239,5173924310
1070726,241,241,242.5,239.5,7435261120
1070727,242,244.5,244.5,241,6605479210
1070730,244.5,245.5,245.5,244,5585710909
1070731,243.5,246,246,242,6912550610
1070801,247,248,248,246.5,7375488342
1070802,249,244.5,249.5,243.5,5611725541
1070803,246,247,248,245,6205758662
1070806,245,245.5,247,244,5487396854
1070807,245,241.5,245.5,241.5,5922738042
1070808,245,247.5,247.5,244.5,6011480272
1070809,247,247,248,246,3740736404
1070810,246.5,245,247,244.5,3961311040
1070813,241.5,240.5,243,239,4302280285
1070814,245,243.5,245,242.5,4262753253
1070815,244.5,241.5,244.5,239.5,4642117523
1070816,238,239,241.5,238,4587260340
1070817,239.5,239.5,241,239,4707354383
1070820,239.5,239.5,240,238,4068729103
1070821,239,241,241,238.5,3328215657
1070822,241.5,242,242.5,240.5,3063201922
1070823,243,244.5,244.5,243,4200671070
1070824,245.5,243.5,246,243,3772959070
1070827,246,245,246.5,244.5,3825736755
1070828,248.5,249.5,250,248,10075613779
1070829,253.5,259,259,253.5,14784556456
1070830,264.5,263.5,268,262.5,13914404873
1070831,257.5,256,259,254,17920548387
1070903,259,257,260,256.5,8901193266
1070904,258.5,257.5,259.5,255.5,10654493061
1070905,260,264,264.5,259,13833360422
1070906,268,261,268,261,10467251488
1070907,263,264,264,260.5,11753033262
1070910,266.5,264.5,266.5,262.5,16669866076
1070911,263,260,263.5,258,11709484991
1070912,261,260.5,262,258,9987682900
1070913,260,255,260,253.5,9721989110
1070914,257,261,261.5,257,10379404959
1070917,262.5,258,262.5,257,6483537091
1070918,256.5,254.5,257,254,8771502830
1070919,258,258,260,257,18074954749
1070920,261.5,260,261.5,257.5,9225009310
1070921,261.5,261.5,261.5,258,9510363894
1070925,261.5,263.5,264,260.5,6552894296
1070926,263,263.5,263.5,261,6577367245
1070927,264,265,266,262,10185827315
1070928,266,262.5,266,260,10412455506
1071001,262,263,264,261,5882532290
1071002,262,257.5,263,257,9926505357
1071003,257.5,260,260,257,6527393860
1071004,257,254,257.5,254,9690178362
1071005,250,250,253,248.5,10101451270
1071008,245.5,243.5,246.5,241,12426290240
1071009,243.5,244,245,242,7051600725
1071011,233.5,227.5,233.5,227,22115862239
1071012,231,237,237,229,12650322522
1071015,234,230.5,234,230.5,10766953220
1071016,229.5,237,237,229,9155829047
1071017,241.5,238.5,243,238,10318955161
1071018,238,236.5,239,235.5,6587887632
1071019,231,236,236.5,230,6927405460
1071022,232.5,237,238,231.5,6872467149
1071023,232,230,234,230,8538586595
1071024,230,229.5,231,227,10426514872
1071025,220.5,219.5,222,219.5,16643542368
1071026,223,221,224,217,11941421696
1071029,223,222.5,224,221,4107663616
1071030,221,223,225,220.5,6487213284
1071031,228,234,234,228,13844478353
1071101,236,235.5,237,233,10480329245
1071102,236.5,236.5,236.5,233.5,7249667833
1071105,233,235,235.5,232,6592130635
1071106,234,234.5,235.5,232.5,8311988968
1071107,233,234,236,232.5,9337023278
1071108,237.5,236.5,237.5,236,6645771069
1071109,234.5,231,234.5,231,5526997792
1071112,230,231.5,234.5,230,6101377163
1071113,224.5,227.5,228,224.5,8504691960
1071114,230,228.5,231,228.5,5639284241
1071115,229.5,231,232,228.5,5124189444
1071116,229,226,229,225,10696822542
1071119,225,222,225,221,11355347628
1071120,219,218,220.5,218,9995960780
1071121,214.5,219,220,214,8361178460
1071122,221.5,219,222,219,4867686945
1071123,220.5,218.5,220.5,217,3406422046
1071126,219,223,224,218.5,7847501792
1071127,220,224,224.5,219,7239283641
1071128,222.5,226.5,227,222,5560623349
1071129,231.5,229,231.5,229,10629450003
1071130,229.5,225.5,231,225.5,12995823319
1071203,231,235,235,231,11579966474
1071204,233,234,234.5,231,9791147799
1071205,226.5,226,227.5,225,10316394736
1071206,220,220,222,219.5,8853295746
1071207,222.5,221,223.5,220.5,7097739916
1071210,219.5,219,220,218.5,5744814170
1071211,220,222.5,223,219,6067551383
1071212,223.5,226.5,227,222.5,7418108779
1071213,227,226,227.5,225,7345479366
1071214,223,222.5,223.5,220.5,9570070114
1071217,221,223.5,225,220,4229977248
1071218,221,222.5,223,220.5,6713448829
1071219,222,225.5,225.5,222,5255393450
1071220,221,221,222.5,221,8573665030
1071221,219,223.5,224,219,10401202852
1071222,220,221.5,221.5,220,1145814834
1071224,221.5,220,221.5,219.5,5151549100
1071225,215.5,217.5,218,215,4198767163
1071226,218.5,216.5,219.5,216,3678108462
1071227,222,223,224,220.5,4874845852
1071228,223.5,225.5,225.5,222.5,6762447425
1080102,226.5,219.5,226.5,219,7276419230
1080103,214,215.5,218,214,7459051790
1080104,211.5,208,211.5,206.5,13987136785
1080107,212,213,214,211,7591116569
1080108,212,211,212.5,210,5019703557
1080109,212,215.5,216.5,211,11006827093
1080110,216,216,216.5,214.5,4491377349
1080111,219,220.5,220.5,218,6296719320
1080114,218.5,218.5,220,217,3844735324
1080115,216.5,221,221,215.5,9399209983
1080116,218.5,217.5,220,217.5,6563789758
1080117,218,220.5,221,218,4646131841
1080118,219,218.5,220,217.5,11530053787
1080121,220,221,223,220,7208829658
1080122,220,223,223,219,6854867566
1080123,221.5,220.5,222,220,4121110926
1080124,222.5,222.5,222.5,220.5,6958753608
1080125,226.5,226,227,225,10870045150
1080128,229.5,229,229.5,228,6665379096
1080129,222.5,222.5,225,222,9486156460
1080130,220.5,221,221.5,220,11453957730
1080211,228,228,229,226.5,18546167132
1080212,230,230,230,229,6921488930
1080213,232,229,232,228.5,6575201825
1080214,229.5,227,230,226,5392943977
1080215,229,227,229,226.5,5093773373
1080218,229,230,230.5,228.5,4169729625
1080219,230,229,230.5,229,4228108427
1080220,231.5,234.5,234.5,231,7430197670
1080221,235.5,236.5,236.5,234.5,8013908284
1080222,235.5,236.5,236.5,234,5187054985
1080225,237.5,238,239,236,5995746054
1080226,239,239.5,240,236.5,5864298571
1080227,238.5,239,239.5,237,9052540803
1080304,239.5,235.5,239.5,234.5,10691130829
1080305,234,233,234.5,232.5,5533050748
1080306,235,234,235.5,233.5,4872352124
1080307,235,234,235,233,4029782428
1080308,231,230,231.5,229,5183171608
1080311,228,230.5,230.5,227.5,7835079913
1080312,233,235.5,237,232.5,5601351324
1080313,234,237,237,234,5308051755
1080314,239,234.5,239,234,4077045380
1080315,237,239,239.5,235.5,8231572752
1080318,239.5,241,241,239,6493129050
1080319,239,240.5,240.5,238,3496720720
1080320,242,242,242,239.5,5563557011
1080321,242.5,245.5,245.5,241,6710510004
1080322,248,248.5,248.5,244.5,5680726299
1080325,240.5,241.5,243.5,240.5,4662705968
1080326,243,244,244,241,5109273236
1080327,242,241.5,242.5,240.5,5703467700
1080328,240.5,242,242.5,240,3379510718
1080329,243,245.5,245.5,240.5,7568601014
1080401,251,245.5,251,245,8758161220
1080402,249.5,246,249.5,246,6226523038
1080403,249,246.5,249,246.5,7075597562
1080408,251,253,253,250.5,11682512762
1080409,253,254,254,252,5760337782
1080410,253,254,254.5,252,8403528302
1080411,253,252,254,251.5,6347861680
1080412,251.5,252,253,251,3496444666
1080415,255,255.5,256,254,4403988510
1080416,257,257,257,255.5,5185697928
1080417,260,261.5,263,259.5,10202504410
1080418,264,264.5,266,263.5,12836006732
1080419,269,264.5,269.5,263.5,12712409558
1080422,266.5,266,267.5,265,6635995145
1080423,266.5,268,268,266,7017363629
1080424,270,269,270,267.5,10044241090
1080425,268.5,267.5,269,267,9800038536
1080426,262,260,263,257.5,13459329059
1080429,260,259.5,262,258.5,8477117257
1080430,260,259,260.5,258,10484399861
1080502,261.5,259,262.5,258.5,7122135656
1080503,262,265,265,260.5,7940572444
1080506,260,259,260,258,8717053470
1080507,259.5,262.5,263,259,6719199455
1080508,260,260,261.5,259.5,6750083504
1080509,259.5,256.5,259.5,256,8798140796
1080510,257,256,259,255,4844594484
1080513,253,250.5,254,249.5,7374249589
1080514,247.5,248.5,251,245,11345067455
1080515,251,249,252,249,9327051888
1080516,248.5,247,249.5,246,7520908612
1080517,249,241.5,249,241.5,9775372898
1080520,242.5,238,243,238,11303513908
1080521,233.5,234,236,232.5,19418705158
1080522,236.5,238,240.5,235.5,8669172710
1080523,233.5,230,233.5,230,14379543985
1080524,230,233,234,230,8866253632
1080527,234,231,235,231,8697538216
1080528,232,230.5,232,230.5,22910765567
1080529,228,229.5,230.5,227,7385029780
1080530,230,231,231.5,229,9292745636
1080531,232,235.5,237.5,231,11559578381
1080603,235.5,238,238.5,232,8651389851
1080604,237.5,233,238,233,5745045809
1080605,238,235,238,234,8461930934
1080606,231.5,232,232,229.5,8008768323
1080610,237.5,240,240,234.5,8442986620
1080611,240,244.5,246,239,8448805962
1080612,244.5,246,247.5,243,7469805086
1080613,242.5,240,244,240,8136137708
1080614,238.5,236,239.5,236,8396819832
1080617,231.5,233,235,230.5,12043369475
1080618,234,235.5,235.5,233,6758454612
1080619,242.5,244,244,240.5,12181979568
1080620,242,245,245.5,241,9697726719
1080621,248,248.5,248.5,246,15398139830
1080624,241,241,242,240,10476936660
1080625,241,238.5,241.5,237,7118002390
1080626,235,234.5,236.5,234,6757991717
1080627,236,240.5,241.5,236,10063332494
1080628,241.5,239,241.5,238,6715488371
1080701,245.5,248.5,250,245,16445222750
1080702,249.5,249,250,247.5,6671951743
1080703,244,242.5,245,242,7190777082
1080704,244.5,244,245,242.5,4561556160
1080705,244.5,243,245,241.5,6624379927
1080708,240,242.5,244.5,240,7057462187
1080709,241.5,242,243,240.5,3998096596
1080710,243,247,247,243,5839691357
1080711,250,250,250,247.5,7809358257
1080712,252,250.5,252,249.5,5984689000
1080715,251,254.5,254.5,249.5,8663129910
1080716,254,256,256.5,253.5,6678755679
1080717,254,252,254,251,8686815824
1080718,252,254,254.5,251.5,5300082470
1080719,259.5,259,261,259,15573278932
1080722,263,264,264,262,8385222407
1080723,265.5,264,266.5,262.5,7734089131
1080724,266.5,265,266.5,263,6484708226
1080725,264,265,265,261.5,8091922380
1080726,261,261,262.5,261,5434082968
1080729,260,261,262,259.5,4822762518
1080730,262.5,260,263,260,5975389270
1080731,260,259.5,260,257,9413416604
1080801,257.5,256.5,257.5,255.5,7722031382
1080802,252,251.5,253.5,250.5,13627068452
1080805,251,246.5,252,245.5,13092403583
1080806,240,248.5,250,240,14440787992
1080807,250,248,250.5,246.5,7305272500
1080808,248,253.5,254,248,7599200564
1080812,254.5,251,254.5,251,6242935989
1080813,249,246.5,249.5,246.5,6204239476
1080814,252.5,249.5,254,249.5,9142333535
1080815,247,248,248.5,246,6994442633
1080816,249.5,250,252,248,6420744887
1080819,251.5,252,253,250.5,6326683127
1080820,254,254.5,254.5,252.5,5233263533
1080821,254.5,254.5,255,253,5152545480
1080822,257,254,257.5,254,5659296700
1080823,253.5,254,254.5,253,3748071178
1080826,249,248.5,250.5,248.5,7910873500
1080827,250.5,250,251,248.5,13410582151
1080828,250.5,252,253,250.5,3852096070
1080829,253,254,254,251,5078703588
1080830,256.5,259,259,256,9092482858
1080902,258,257.5,258,256,3800453292
1080903,256.5,254,258,253,6642868555
1080904,254,257.5,258,254,6081456520
1080905,263,263,263,260.5,12869665251
1080906,265,263.5,265,263,7016868801
1080909,265.5,265,266,263.5,4585545966
1080910,263.5,261.5,264,260.5,7862297242
1080911,264,263,264.5,260.5,9508884445
1080912,265,262.5,265,261.5,10198483555
1080916,262,265.5,265.5,261.5,10258240252
1080917,266.5,265,266.5,264.5,7979032930
1080918,267,267,269.5,266.5,13754334364
1080919,268,265,268,264,7216457755
1080920,266,264,266.5,264,11785924559
1080923,264,264,264,263,3749146092
1080924,263.5,265,265.5,262,6419420695
1080925,262.5,266,266,262,6144037875
1080926,269,268,269.5,266.5,9139219995
1080927,271.5,272,272.5,271,12021629536
1081001,273,280,280.5,273,20886838992
1081002,280,279.5,281,279,8553297334
1081003,274,276.5,277.5,274,9891620358
1081004,279.5,276.5,280,275,9924872301
1081007,279,278,279.5,277.5,4944376000
1081008,283.5,286.5,286.5,282.5,11341522526
1081009,283.5,282,286,282,9890256397
1081014,291.5,290,291.5,288.5,15508059122
1081015,293.5,293.5,296,292,16088110873
1081016,298,296.5,298,293.5,12670374493
1081017,295,293.5,295.5,292,12296120182
1081018,293,293,295.5,291,13299843176
1081021,291,290,291,288.5,10389254035
1081022,292.5,294,294,291.5,7767636380
1081023,293.5,293,293.5,290.5,8877572772
1081024,294.5,293,294.5,291,8488069650
1081025,294.5,293.5,294.5,292.5,7362074526
1081028,295,294.5,295.5,294,5958714595
1081029,297,298.5,298.5,296.5,11044649541
1081030,298.5,299.5,299.5,296.5,9646551600
1081031,300,298.5,301.5,298.5,12921309531
1081101,299.5,299,299.5,296.5,8998151212
1081104,302.5,307,308,301,13767873778
1081105,307.5,310.5,310.5,307,9965563625
1081106,309,311,311.5,308,6864516290
1081107,310,309,310,306.5,8769417841
1081108,308.5,305.5,309,305.5,8040782450
1081111,305,301,305,300,10660082266
1081112,302.5,305,305,302,5774255431
1081113,303,304,304,301.5,5583245970
1081114,304.5,303.5,305,302,4776767840
1081115,305.5,307,307.5,304.5,8891701115
1081118,308.5,311,311,307,5796331075
1081119,312.5,315,315,311,10365611120
1081120,314,313.5,314,312,7681229345
1081121,309.5,311,311,307,9329845096
1081122,310,309,310.5,308,8188665024
1081125,310.5,307,310.5,307,6133713443
1081126,310,307,310.5,307,31332308518
1081127,307.5,311,311.5,307.5,5732316828
1081128,310,309.5,312,308.5,6111322584
1081129,309,305,309.5,305,9922872967
1081202,307,307.5,308,306.5,7844458306
1081203,305,307,307,305,8472595177
1081204,305,306,306,304,10652239802
1081205,309,312,312,309,12240671524
1081206,315,313,316,311,5771010050
1081209,314,316,316.5,314,7433484496
1081210,315,313.5,315.5,312.5,6540475540
1081211,314,319,319,313,10866410212
1081212,325,331.5,334.5,324,17446169339
1081213,340,339,343,338,20697194061
1081216,336.5,336,338.5,336,16272523200
1081217,335,345,345,335,14153896438
1081218,341.5,344.5,345,341.5,14594689501
1081219,340,335,342,335,18774880620
1081220,332,329,333,328.5,28483237354
1081223,329.5,334,334,329.5,8923609754
1081224,334,332,334.5,332,4591661991
1081225,332,333,334.5,331,4075131136
1081226,333,333,334,331.5,3803665702
1081227,335,338,338,335,5624251712
1081230,338,334.5,339,334,7270827164
1081231,331,331,333.5,331,7614538961
