date,open,close,high,low,volumeP,pos,neg,pos,neg
1050509,74,72.6,74.2,72.5,2795465081,0.545454545,0.454545455,0.431243519,0.568756481
1050510,72.6,74.8,74.8,72.5,2199602350,0.571428571,0.428571429,0.417043237,0.582956763
1050511,74.8,74,75.5,73.4,2067590923,0.466666667,0.533333333,0.5,0.5
1050512,73.9,73.3,74.1,73,1930895356,0.8,0.2,0.329700606,0.657641166
1050513,75,74.4,75.4,73.5,4706304000,0.512195122,0.487804878,0.3251821,0.6748179
1050516,74.1,74,74.4,73.5,1959623182,0.636363636,0.363636364,0.578495483,0.421504517
1050517,74.2,74.3,74.7,74,2156356027,0.6875,0.3125,0.5,0.5
1050518,74.3,74.4,74.5,73.5,2142547277,0.777777778,0.222222222,0.5,0.5
1050519,74.4,74.2,74.7,73.8,1879143796,0.85,0.15,0.330613216,0.669386784
1050520,74.3,74,74.8,74,1802007602,0.555555556,0.444444444,0.5,0.5
1050523,74.4,77.4,77.7,74.2,4053551780,0.785714286,0.214285714,0.286361304,0.713638696
1050524,77.3,76.4,77.4,76.4,2053542542,0.6,0.4,0.5,0.5
1050525,77.5,78.4,79.7,77.4,3687122354,0.884615385,0.115384615,0.5,0.5
1050526,78.5,78.1,79,78,1433864127,0.846153846,0.153846154,0.5,0.5
1050527,78.6,78.4,78.9,78.1,1575252705,0.8,0.2,0.5,0.5
1050530,79,79.5,79.9,78.5,2003392511,1,0,0.5,0.5
1050531,79.5,80.1,80.1,79.1,5316736778,0.833333333,0.166666667,0.5,0.5
1050601,79.6,80.6,81,79.6,2294863500,0.619047619,0.380952381,0.5,0.5
1050602,80.7,79.3,80.8,79.2,2319181117,0.5,0.5,0.5,0.5
1050603,79.5,80,80.2,79.5,1391439460,0.8,0.2,0.5,0.5
1050604,79.9,80.2,80.3,79.7,443138306,1,0,0.5,0.5
1050606,79.8,80.2,81.4,79.6,1738847529,0.666666667,0.333333333,0.5,0.5
1050607,80.8,81.1,81.2,80.6,2550209533,0.833333333,0.166666667,0.5,0.5
1050608,81.5,81.3,82,81.1,3045717487,1,0,0.188059479,0.58117129
1050613,79.9,78.6,80,78.6,3819961931,0.571428571,0.428571429,0.5,0.5
1050614,78,79.9,79.9,78,2095778325,0.545454545,0.454545455,0.5,0.5
1050615,79.3,80.2,80.3,79.2,1724184457,0.625,0.375,0.5,0.5
1050616,79.5,78.8,79.6,78.6,2274529587,0.785714286,0.214285714,0.5,0.5
1050617,79.2,79.3,80.1,79,2663154297,0.75,0.25,0.5,0.5
1050620,80.4,80.5,80.8,80.1,2069313707,0.75,0.25,0.5,0.5
1050621,80.3,80.7,81,80.1,2010220811,1,0,0.369398758,0.630601242
1050622,80.7,81.5,81.5,80.7,2207554868,0.630136986,0.369863014,0.521312771,0.478687229
1050623,82,82.9,83,82,4055603657,0.475,0.525,0.332367632,0.667632368
1050624,83.2,81.5,83.2,80.6,5223362936,0.7,0.3,0.5,0.5
1050627,81,82,82.1,80.8,1693251174,0.615384615,0.384615385,0.5,0.5
1050628,81.2,82.5,82.5,80.8,2182222829,0.384615385,0.615384615,0.5,0.5
1050629,82,82.5,82.9,82,1721836009,0.538461538,0.461538462,0.403033839,0.596966161
1050630,82.7,82.5,82.9,82.2,2295824152,0.714285714,0.285714286,0.460895278,0.539104722
1050701,82.5,82.7,83.4,82.5,2124301204,0.375,0.625,0.5,0.5
1050704,83.3,83.3,83.5,83,2103320923,0.8,0.2,0.240140581,0.759859419
1050705,83,83,83.3,82.6,1432788939,0.642857143,0.357142857,0.5,0.5
1050706,82.5,81.5,82.5,81.5,2184621848,0.625,0.375,0.5,0.5
1050707,82,82.1,82.3,81.7,1392004645,0.4,0.6,0.5,0.5
1050711,82.2,82.5,83,82.2,2739572933,0.625,0.375,0.36000838,0.608245588
1050712,82.6,83.3,83.5,82.6,2714824955,0.928571429,0.071428571,0.5,0.5
1050713,83.9,83.5,83.9,83,2522782201,0.777777778,0.222222222,0.5,0.5
1050714,83.5,83.5,83.6,83,1612947255,0.666666667,0.333333333,0.5,0.5
1050715,83.7,84.5,84.8,83.7,2881651526,0.75,0.25,0.5,0.5
1050718,85.4,86,86,85,3635626835,1,0,0.5,0.5
1050719,86.4,86.2,86.4,85.6,3008122370,0.666666667,0.333333333,0.5,0.5
1050720,85.8,86,86.3,85.6,2479299242,0.8,0.2,0.5,0.5
1050721,86.3,87.4,88,86.2,4457788801,0.444444444,0.555555556,0.5,0.5
1050722,87.7,87.6,87.9,87.2,3062504326,0.727272727,0.272727273,0.5,0.5
1050725,87.4,87.6,88,85.6,2958132698,0.75,0.25,0.5,0.5
1050726,87.5,87.8,87.9,86.7,2533326471,0.666666667,0.333333333,0.5,0.5
1050727,88.4,89,89.5,88.3,4182416861,0.875,0.125,0.5,0.5
1050728,89.4,89,89.4,88.5,2561266614,1,0,0.5,0.5
1050729,89,87.9,89,87.9,2600290616,0.7,0.3,0.5,0.5
1050801,87.8,88.8,89,87.8,3128322065,0.6,0.4,0.5,0.5
1050802,88.8,88.5,89,88.5,1583878744,0.615384615,0.384615385,0.5,0.5
1050803,87.5,87.5,88.3,87.4,2479145408,0.615384615,0.384615385,0.353282659,0.632828453
1050804,88,88,88,87.5,1468395434,0.846153846,0.153846154,0.360875061,0.639124939
1050805,88,88.4,88.8,87.8,1942409709,0.666666667,0.333333333,0.5,0.5
1050808,89.2,90,90,89,3398142135,1,0,0.5,0.5
1050809,90,89.9,90.1,89.2,2440513140,0.722222222,0.277777778,0.5,0.5
1050810,89.9,90,90,89.6,1929664637,0.875,0.125,0.5,0.5
1050811,89.4,89.5,89.7,88.4,2915685044,0.625,0.375,0.357643279,0.642356721
1050812,86.5,86.2,87.8,86,10419755060,0.7,0.3,0.269105586,0.730894414
1050815,85.8,87.2,87.2,85.5,3663700908,0.714285714,0.285714286,0.5,0.5
1050816,87,86.2,87.2,86.1,3060588710,0.642857143,0.357142857,0.351051933,0.629530591
1050817,86,85,86.1,84.8,6092327884,0.625,0.375,0.5,0.5
1050818,84.9,85.7,86,84.5,3521344024,0.583333333,0.416666667,0.394371975,0.605628025
1050819,86,85.3,86.7,85.2,3228421209,0.444444444,0.555555556,0.5,0.5
1050822,85.2,85.4,85.6,85,2165468489,0.666666667,0.333333333,0.5,0.5
1050823,85.2,85.8,85.9,85.2,2757636782,0.5,0.5,0.5,0.5
1050824,86.2,86.7,87.1,86.1,3795051619,0.375,0.625,0.5,0.5
1050825,86.9,88.5,88.5,86.9,5048818953,0.777777778,0.222222222,0.5,0.5
1050826,88.9,88.5,89,88.1,3443302053,0.833333333,0.166666667,0.267285612,0.732714388
1050829,89,89.3,89.7,88.4,5701970107,0.75,0.25,0.5,0.5
1050830,89.3,89,89.5,88.7,4092761544,0.5,0.5,0.5,0.5
1050831,88.7,88,88.9,88,6074873604,0.583333333,0.416666667,0.55026027,0.402120682
1050901,87.2,87.4,87.8,86.8,9071572991,0.25,0.75,0.5,0.5
1050902,76.6,77.2,77.9,76.3,12233653270,0.777777778,0.222222222,0.5,0.5
1050905,77.9,78.2,78.4,77.6,3483109591,0.75,0.25,0.5,0.5
1050906,78.8,79.8,79.9,78.6,4058307905,0.75,0.25,0.5,0.5
1050907,80.4,79.5,80.8,79.5,4754313420,1,0,0.5,0.5
1050908,79.6,78.5,79.7,78.5,3960139262,0.714285714,0.285714286,0.494212544,0.505787456
1050909,77.8,77.7,77.9,77.5,2856282829,0.4,0.6,0.5,0.5
1050910,76.8,78,78.3,76.7,1811772316,0.4,0.6,0.5,0.5
1050912,78,77.5,78.2,77.5,2426634856,0.692307692,0.307692308,0.5,0.5
1050913,78.3,77.2,78.5,76.8,2925547673,0.6,0.4,0.5,0.5
1050914,77.2,77.4,78.2,77.2,3411367947,0.666666667,0.333333333,0.5,0.5
1050919,79.9,80.4,80.5,79.2,6125553679,0.761904762,0.238095238,0.5,0.5
1050920,80.5,80.2,80.7,80,3325929443,0.714285714,0.285714286,0.294174907,0.705825093
1050921,79.9,80,80.1,79.3,2326573473,0.727272727,0.272727273,0.5,0.5
1050922,80.3,79.6,80.8,79.3,2527103680,0.454545455,0.545454545,0.5,0.5
1050923,79.9,79.8,80,79.4,2454548205,0.9,0.1,0.463653228,0.536346772
1050926,79.1,78.9,79.4,78.6,2574486308,0.625,0.375,0.5,0.5
1050929,79.8,79.8,80,79.3,3980268990,0.733333333,0.266666667,0.5,0.5
1050930,79.2,79,79.5,79,2625777041,0.7,0.3,0.5,0.5
1051003,79.8,79.2,79.8,79.2,1900379841,0.583333333,0.416666667,0.5,0.5
1051004,79,79.5,79.5,78.9,1570944601,0.75,0.25,0.5,0.5
1051005,79.1,79.6,79.8,79.1,1131510290,0.875,0.125,0.325124872,0.674875128
1051006,80.2,80.2,80.3,80,1988141329,0.444444444,0.555555556,0.5,0.5
1051007,80.5,80,80.5,80,1228163082,0.571428571,0.428571429,0.5,0.5
1051011,81,81.1,81.9,80.5,4199103543,0.733333333,0.266666667,0.213567221,0.786432779
1051012,81.5,81.6,81.7,80.9,3142515068,0.857142857,0.142857143,0.5,0.5
1051013,82.1,81.8,82.4,81.6,2857168832,0.75,0.25,0.5,0.5
1051014,81.6,81.2,81.7,80.7,1820447522,0.833333333,0.166666667,0.5,0.5
1051017,80.8,81.9,82,80.4,2410790322,0.25,0.75,0.5,0.5
1051018,81.9,82.1,82.2,81.6,2694088835,0.833333333,0.166666667,0.5,0.5
1051019,82.2,82.4,82.5,82.2,3168757404,0.928571429,0.071428571,0.5,0.5
1051020,82.8,83.5,83.5,82.7,3332081435,0.818181818,0.181818182,0.244097551,0.755902449
1051021,84,84.3,85,83.9,5528330463,0.7,0.3,0.268836486,0.731163514
1051024,84.9,84.2,85,84.1,2648240473,0.4,0.6,0.5,0.5
1051025,84.6,85.7,85.9,84.5,4202923535,0.857142857,0.142857143,0.260274898,0.739725102
1051026,85.2,85.6,85.9,85,3116188534,0.681818182,0.318181818,0.5,0.5
1051027,85.9,85.4,86.4,85,3157529739,0.4,0.6,0.191080376,0.808919624
1051028,85.9,84.8,85.9,84.6,2559426125,0.642857143,0.357142857,0.5,0.5
1051031,84.7,85.3,85.3,83.6,2638377555,0.2,0.8,0.5,0.5
1051101,85.3,84.6,85.4,84.4,1974411594,0.6,0.4,0.5,0.5
1051102,84,82.6,84.4,82.6,4303489411,0.666666667,0.333333333,0.5,0.5
1051103,82.1,81.7,83,81.6,3578842816,0.538461538,0.461538462,0.5,0.5
1051104,81.6,82,82.5,81.6,2099932861,0.615384615,0.384615385,0.5,0.5
1051107,82.5,83.5,83.6,82.3,2514764931,0.583333333,0.416666667,0.5,0.5
1051108,83.9,83,84,82.6,1697624018,0.615384615,0.384615385,0.5,0.5
1051109,84,80.4,84.2,80.1,5729678499,0.076923077,0.923076923,0.5,0.5
1051110,82.4,81.5,82.4,81.5,3970888660,0.444444444,0.555555556,0.5,0.5
1051111,79.5,79,80.3,79,5806685536,0.538461538,0.461538462,0.291394612,0.708605388
1051114,79.5,79,79.6,78.6,3636058959,0.571428571,0.428571429,0.5,0.5
1051115,78.7,79,79.8,78.7,2708207615,0.714285714,0.285714286,0.5,0.5
1051116,79.4,79,79.9,79,3107911377,0.677419355,0.322580645,0.5,0.5
1051117,79.8,80.6,80.6,79.3,2551904153,0.428571429,0.571428571,0.5,0.5
1051118,80.6,80.9,81.3,79.8,2594525626,0.266666667,0.733333333,0.337081629,0.662918371
1051121,80.9,80.9,81.1,80.5,1160314919,0.384615385,0.615384615,0.5,0.5
1051122,81.3,81.2,81.7,81,2367240599,1,0,0.5,0.5
1051123,81.8,82,82.3,81.7,2235549262,0.625,0.375,0.5,0.5
1051124,81.5,81.1,81.7,81.1,1458340357,0.625,0.375,0.5,0.5
1051125,80.9,80.5,81,80.4,1334411106,0.75,0.25,0.5,0.5
1051128,81.4,81.3,81.4,80.7,1258144173,0.818181818,0.181818182,0.5,0.5
1051129,82,82,82.8,81.6,3446134717,0.529411765,0.470588235,0.5,0.5
1051130,82.2,82,82.9,81.3,4215743681,0.5,0.5,0.5,0.5
1051201,82.7,82.4,82.7,81.7,2155266808,0.416666667,0.583333333,0.5,0.5
1051202,81.5,81.7,81.9,81.3,2385451959,0.428571429,0.571428571,0.5,0.5
1051205,81.6,81.3,81.9,81.1,1345802825,0.375,0.625,0.5,0.5
1051206,82.1,82.3,82.4,81.9,2446504411,0.6,0.4,0.5,0.5
1051207,83.2,83.1,83.4,82.8,3163814461,0.722222222,0.277777778,0.5,0.5
1051208,84,84.8,84.8,83.7,7041036909,0.611111111,0.388888889,0.5,0.5
1051209,85.5,85,85.6,84.7,4075058278,1,0,0.5,0.5
1051212,84.5,83.4,84.9,83.3,2979457373,0.571428571,0.428571429,0.5,0.5
1051213,84,84.4,84.4,83.6,3071478684,0.555555556,0.444444444,0.5,0.5
1051214,84.9,83.7,85,83.7,2544571895,0.5,0.5,0.5,0.5
1051215,83.5,84.2,84.3,83.5,2788792456,0.476190476,0.523809524,0.5,0.5
1051216,83.9,83.6,84.5,83.6,3265986689,0.461538462,0.538461538,0.5,0.5
1051219,83.5,82.8,83.7,82.8,2023334586,0.5625,0.4375,0.5,0.5
1051220,83.5,83.7,83.8,83,1969722802,0.578947368,0.421052632,0.489001586,0.510998414
1051221,84.1,83.3,84.2,83.3,2849351603,0.727272727,0.272727273,0.5,0.5
1051222,83.6,82.8,83.6,82.7,2330930616,0.25,0.75,0.5,0.5
1051223,82.7,82.7,83.5,82.6,1814343262,0.777777778,0.222222222,0.5,0.5
1051226,82.8,83.3,83.3,82.8,678008136,0.555555556,0.444444444,0.5,0.5
1051227,83.5,83.5,83.6,83,713905378,0.8,0.2,0.5,0.5
1051228,83.1,84,84,83.1,1519137932,0.666666667,0.333333333,0.5,0.5
1051229,83.1,83.6,84.3,83.1,1996176571,0.6875,0.3125,0.5,0.5
1051230,84.2,84.2,84.4,84,1822757166,0.789473684,0.210526316,0.192999656,0.807000344
1060103,83.7,84.3,84.3,83.7,1294730044,0.714285714,0.285714286,0.5,0.5
1060104,84.3,84.2,84.6,84.2,2015096108,0.466666667,0.533333333,0.5,0.5
1060105,84.4,84,84.5,83.8,2138359820,0.703703704,0.296296296,0.5,0.5
1060106,84.5,83.8,84.5,83.8,1935817593,0.571428571,0.428571429,0.335381855,0.664618145
1060109,84.1,83.5,84.3,83.5,1415345372,0.666666667,0.333333333,0.5,0.5
1060110,83.9,84,84.1,83.6,1337490566,0.8125,0.1875,0.222016728,0.777983272
1060111,84.4,84.2,84.4,83.4,2363577420,0.555555556,0.444444444,0.5,0.5
1060112,84.2,84.3,84.4,83.6,2443370656,0.476190476,0.523809524,0.5,0.5
1060113,84.3,84.2,84.4,83.9,1923697754,0.642857143,0.357142857,0.5,0.5
1060116,84,83.5,84,83.5,1379370729,0.555555556,0.444444444,0.257622183,0.742377817
1060117,83.8,84,84,83.5,1222155239,0.526315789,0.473684211,0.471132816,0.528867184
1060118,84,83.3,84.1,83.3,1622184471,0.65,0.35,0.5,0.5
1060119,83.3,83.5,83.8,83,2163893353,0.769230769,0.230769231,0.5,0.5
1060120,84,83.4,84,83.4,1702872266,0.857142857,0.142857143,0.208750071,0.791249929
1060123,83.5,84,84,83.4,2334639337,0.615384615,0.384615385,0.5,0.5
1060124,83.6,83.7,84,83.6,2131316435,0.4,0.6,0.5,0.5
1060202,85.7,84.1,85.7,83.2,6472870782,0.909090909,0.090909091,0.5,0.5
1060203,83.8,83.7,84.1,83.5,3593104469,0.705882353,0.294117647,0.414449191,0.585550809
1060206,84.2,85,85,84,3962892826,0.888888889,0.111111111,0.5,0.5
1060207,85.5,85.8,85.8,84.6,5110915805,0.65,0.35,0.328548659,0.671451341
1060208,86,87.5,87.5,85.8,8910275137,0.828571429,0.171428571,0.414514335,0.572152332
1060209,88,88.9,88.9,87.7,8569636686,0.730769231,0.269230769,0.5,0.5
1060210,89,89.1,89.8,88.5,7412105000,0.7,0.3,0.384821143,0.615178857
1060213,89.4,89.9,89.9,88.8,4778802967,0.5,0.5,0.5,0.5
1060214,90.6,90,90.7,89.6,6710505927,0.454545455,0.545454545,0.5,0.5
1060215,90.5,90.9,91,90.1,6864474320,0.523809524,0.476190476,0.5,0.5
1060216,91.5,91,91.8,90,4374391419,0.75,0.25,0.5,0.5
1060217,90.4,90,90.9,90,2743524430,0.764705882,0.235294118,0.5,0.5
1060218,90,89.9,90.3,89.6,1018267228,0.428571429,0.571428571,0.5,0.5
1060220,90,90.1,90.2,89.8,2488888596,0.727272727,0.272727273,0.5,0.5
1060221,91,90.5,91,89.8,3138985880,0.695652174,0.304347826,0.342246904,0.657753096
1060222,90.7,90.5,90.9,90,2553170679,0.7,0.3,0.5,0.5
1060223,89.8,90.3,90.7,89.8,3107744965,0.586206897,0.413793103,0.5,0.5
1060224,89.8,89.5,90.3,89.5,2868819560,0.631578947,0.368421053,0.377793476,0.622206524
1060301,90.4,89,90.4,89,2843694825,0.666666667,0.333333333,0.5,0.5
1060302,90.1,89.6,90.3,88.8,3078002774,0.857142857,0.142857143,0.499872341,0.500127659
1060303,89.7,88.8,89.7,88.6,2678443882,0.666666667,0.333333333,0.5,0.5
1060306,88.8,89.9,89.9,88.5,1658642390,0.833333333,0.166666667,0.5,0.5
1060307,89.9,90.5,90.7,89.6,2737855930,0.583333333,0.416666667,0.394577658,0.605422342
1060308,90.8,90.7,91,90.1,3211508172,0.65,0.35,0.5,0.5
1060309,90.2,89.3,90.3,89.3,3082605966,0.538461538,0.461538462,0.5,0.5
1060310,88.9,89.9,90,88,3343082943,0.777777778,0.222222222,0.5,0.5
1060313,90.2,90,90.2,89.5,1385569944,0.75,0.25,0.5,0.5
1060314,90,90,90.5,89.9,1866210292,0.733333333,0.266666667,0.441731013,0.558268987
1060315,89.9,90.1,90.4,89.7,1594078973,0.75,0.25,0.5,0.5
1060316,90.5,90.9,91.4,90.4,3541630968,0.571428571,0.428571429,0.5,0.5
1060317,91.3,91.4,91.4,91,4271848230,0.5625,0.4375,0.5,0.5
1060320,91.3,91.3,91.4,90.9,1563641403,0.75,0.25,0.5,0.5
1060321,91.3,91.5,91.8,91.3,2814560813,0.933333333,0.066666667,0.5,0.5
1060322,90.8,91.5,91.5,90.5,2221365653,0.714285714,0.285714286,0.5,0.5
1060323,91.7,91.3,91.7,90.8,1634367031,0.571428571,0.428571429,0.5,0.5
1060324,90.5,90.6,91,90.5,1789859062,0.6875,0.3125,0.5,0.5
1060327,90,90.5,91,89.8,2655857538,0.714285714,0.285714286,0.5,0.5
1060328,90.9,91.2,91.3,90.6,2493639344,0.733333333,0.266666667,0.5,0.5
1060329,91.7,91.5,91.8,91,2153907567,0.736842105,0.263157895,0.5,0.5
1060330,91.5,91.4,91.6,91.2,1713186220,0.5,0.5,0.5,0.5
1060331,91.4,91,91.6,91,2497432289,0.5,0.5,0.424788305,0.575211695
1060405,96,98,98.4,95.6,16816271593,0.78125,0.21875,0.5,0.5
1060406,98.2,97.3,98.6,96.7,6306242440,0.611111111,0.388888889,0.196991116,0.803008884
1060407,97,96.1,97.7,95.2,6103584140,0.571428571,0.428571429,0.5,0.5
1060410,96,96.5,96.5,95.6,3735940322,0.789473684,0.210526316,0.376387808,0.623612192
1060411,96.9,96.9,97.6,96.5,4565073597,0.681818182,0.318181818,0.5,0.5
1060412,97.4,97.3,97.4,96.6,3907517072,0.388888889,0.611111111,0.5,0.5
1060413,97.7,98.5,99.3,97.5,6081861240,0.5,0.5,0.5,0.5
1060414,97.7,96.7,97.8,96.7,3485429838,0.444444444,0.555555556,0.5,0.5
1060417,96.7,97.3,97.3,95.6,2763636567,0.642857143,0.357142857,0.5,0.5
1060418,97.9,97,98,96.8,1475163192,0.722222222,0.277777778,0.241083682,0.758916318
1060419,96.5,95.8,96.5,95.8,2962867825,0.636363636,0.363636364,0.5,0.5
1060420,96,96,96.2,95.5,2426738681,0.8,0.2,0.169690523,0.830309477
1060421,96.2,96.5,96.8,96.2,1413842714,0.833333333,0.166666667,0.5,0.5
1060424,97.7,97,97.7,96.5,1495593053,0.5,0.5,0.5,0.5
1060425,97.7,97.9,97.9,97.1,3471374151,0.916666667,0.083333333,0.5,0.5
1060426,98.7,98.2,98.7,98,3904120029,0.8,0.2,0.5,0.5
1060427,98.3,98.3,98.5,97.9,2632612454,0.75,0.25,0.5,0.5
1060428,98.5,98.8,99.5,98,4647125530,0.534883721,0.465116279,0.5,0.5
1060502,99.8,100,100.5,99.8,14600738067,0.80952381,0.19047619,0.5,0.5
1060503,100,100.5,101.5,100,4389370200,0.736842105,0.263157895,0.30937935,0.69062065
1060504,100.5,100.5,101,100,2793177700,0.5,0.5,0.313740857,0.598023849
1060505,100,100,101,100,2231793100,0.48,0.52,0.5,0.5
1060508,101,101,101.5,100,2337152395,0.68,0.32,0.5,0.5
1060509,102,104,105.5,101.5,11089336210,0.620689655,0.379310345,0.5,0.5
1060510,105.5,104,105.5,103,4687034453,0.782608696,0.217391304,0.5,0.5
1060511,104,104,104,103,4119466505,0.75,0.25,0.411787508,0.588212492
1060512,104,102.5,105,102,6092376734,0.538461538,0.461538462,0.5,0.5
1060515,103,104,104.5,102.5,3496582918,0.722222222,0.277777778,0.37133478,0.62866522
1060516,104,103.5,104,102.5,3919509841,0.375,0.625,0.5,0.5
1060517,103,103,103.5,102,2874514328,0.347826087,0.652173913,0.5,0.5
1060518,101,102,102,100.5,4928110188,0.35,0.65,0.179069391,0.820930609
1060519,102,101.5,102.5,101.5,1911102802,0.705882353,0.294117647,0.5,0.5
1060522,102.5,102.5,102.5,102,2002281156,0.6,0.4,0.5,0.5
1060523,103,104,104.5,102.5,4966307006,0.722222222,0.277777778,0.5,0.5
1060524,103.5,104,104.5,103.5,2332369492,0.631578947,0.368421053,0.5,0.5
1060525,104.5,105,105,104,3092548112,0.68,0.32,0.5,0.5
1060526,104,104.5,104.5,104,3368874308,0.789473684,0.210526316,0.5,0.5
1060531,103.5,103,104,103,4057296679,0.523809524,0.476190476,0.5,0.5
1060601,103.5,104.5,104.5,103,2851027096,0.5,0.5,0.5,0.5
1060602,105,105.5,105.5,104.5,4008520946,0.866666667,0.133333333,0.5,0.5
1060603,105,105,105.5,104.5,1046425775,0.615384615,0.384615385,0.5,0.5
1060605,105,105.5,106,105,3096213375,0.727272727,0.272727273,0.314409706,0.685590294
1060606,105.5,105,105.5,105,2240531210,0.64,0.36,0.5,0.5
1060607,105,105,105.5,104.5,2864892921,0.933333333,0.066666667,0.5,0.5
1060608,105,105,105.5,104.5,1592538830,0.611111111,0.388888889,0.5,0.5
1060609,105,105,106,105,3673085798,0.736842105,0.263157895,0.426224676,0.573775324
1060612,103,102,103.5,102,5132226114,0.470588235,0.529411765,0.5,0.5
1060613,101,102,102.5,101,4351938236,0.409090909,0.590909091,0.5,0.5
1060614,102.5,102,103,101,4197916645,0.428571429,0.571428571,0.5,0.5
1060615,102.5,102.5,103,102,2347374240,0.6,0.4,0.16068642,0.832510859
1060616,102.5,105,105,102.5,5792108383,0.461538462,0.538461538,0.338475728,0.641916429
1060619,106,109.5,110,106,9967807084,0.75,0.25,0.306824848,0.651508485
1060620,111.5,114.5,115,111.5,10298716744,0.878787879,0.121212121,0.322606478,0.677393522
1060621,113.5,113,114,112,7905844728,0.678571429,0.321428571,0.222425686,0.777574314
1060622,113,112.5,114.5,112,6729021016,0.617647059,0.382352941,0.197077787,0.793993642
1060623,113,112.5,114,112.5,4287781031,0.628571429,0.371428571,0.5,0.5
1060626,113.5,120,121,113,16469160410,0.72,0.28,0.413635908,0.586364092
1060627,119,121.5,122.5,119,10148867675,0.727272727,0.272727273,0.408921433,0.591078567
1060628,120,118,121,118,11890167090,0.404761905,0.595238095,0.5,0.5
1060629,119.5,119,120,118.5,5781129194,0.628571429,0.371428571,0.5,0.5
1060630,117.5,117,118,116,7995817370,0.484848485,0.515151515,0.260041264,0.739958736
1060703,116,116.5,118,116,5650701918,0.555555556,0.444444444,0.345539924,0.6329547
1060704,116.5,113,117,113,7491628803,0.5,0.5,0.325707247,0.674292753
1060705,113.5,116,116,113,6682942496,0.636363636,0.363636364,0.577747994,0.422252006
1060706,115.5,115.5,115.5,114,3661029378,0.692307692,0.307692308,0.5,0.5
1060707,114.5,114.5,115,114,3742883551,0.6,0.4,0.39395829,0.60604171
1060710,115,115.5,116,114.5,5205726175,0.733333333,0.266666667,0.365053422,0.596485039
1060711,117,118.5,118.5,116.5,8852444782,0.72,0.28,0.5,0.5
1060712,118.5,118.5,119.5,118,10838373029,0.526315789,0.473684211,0.207162015,0.792837985
1060713,115.5,115.5,116,115,9607891618,0.851851852,0.148148148,0.5,0.5
1060714,116,115.5,116,115,4140224113,0.583333333,0.416666667,0.377850258,0.622149742
1060717,116,115.5,116,115,4107831276,0.090909091,0.909090909,0.5,0.5
1060718,115.5,117,117,115,4017352015,0.5,0.5,0.5,0.5
1060719,117.5,117,118,117,3540992147,0.333333333,0.666666667,0.393305431,0.606694569
1060720,118,116.5,118.5,116.5,4068390610,0.571428571,0.428571429,0.5,0.5
1060721,116.5,115,116.5,114.5,3783138010,0.631578947,0.368421053,0.299019374,0.700980626
1060724,114.5,116,116,114,3323847312,0.75,0.25,0.5,0.5
1060725,116.5,117,117.5,116,4590748175,0.714285714,0.285714286,0.5,0.5
1060726,117.5,115.5,117.5,115.5,3266271061,0.6,0.4,0.341206185,0.658793815
1060727,117,117.5,118.5,117,5642194335,0.9,0.1,0.299781906,0.700218094
1060728,117.5,117.5,118,116.5,3358657243,0.672413793,0.327586207,0.298272513,0.701727487
1060731,116.5,117.5,117.5,116.5,3122696666,0.470588235,0.529411765,0.5,0.5
1060801,116.5,116.5,117.5,116.5,2845683426,0.714285714,0.285714286,0.308106418,0.691893582
1060802,118.5,118.5,119.5,117.5,4980239596,0.485714286,0.514285714,0.5,0.5
1060803,117.5,119,119,117.5,3890975139,0.5,0.5,0.5,0.5
1060804,119,119.5,119.5,118.5,2733317429,0.733333333,0.266666667,0.5,0.5
1060807,119.5,121.5,122,119.5,6709580820,0.8,0.2,0.357581449,0.642418551
1060808,122,121,122.5,119.5,4341762363,0.538461538,0.461538462,0.5,0.5
1060809,119.5,118,120.5,117.5,5632833404,0.428571429,0.571428571,0.5,0.5
1060810,118,116,118,115,5605365932,0.333333333,0.666666667,0.371125822,0.628874178
1060811,114.5,116.5,117,114.5,5342938302,0.541666667,0.458333333,0.298776166,0.701223834
1060814,116.5,114,116.5,114,5243397196,0.222222222,0.777777778,0.5,0.5
1060815,115.5,115.5,116,114.5,2759774879,0.48,0.52,0.252609102,0.747390898
1060816,115,115,116,114.5,3318357796,0.454545455,0.545454545,0.5,0.5
1060817,115,116,116,115,2128564290,0.923076923,0.076923077,0.5,0.5
1060818,114.5,115.5,116,114,3226726700,0.588235294,0.411764706,0.272880788,0.727119212
1060821,114.5,115,115,114,2171904540,0.461538462,0.538461538,0.5,0.5
1060822,115.5,115,116,115,2178498498,0.772727273,0.227272727,0.5,0.5
1060823,115.5,115,116.5,115,3551398011,0.454545455,0.545454545,0.5,0.5
1060824,115,116,116,115,3216151208,0.6,0.4,0.5,0.5
1060825,116,116,116.5,115.5,2417589452,0.666666667,0.333333333,0.5,0.5
1060828,116.5,115.5,116.5,115,2302005818,0.714285714,0.285714286,0.272185186,0.727814814
1060829,115,115.5,115.5,115,1969472215,0.5,0.5,0.5,0.5
1060830,116,117.5,117.5,116,4011509298,0.916666667,0.083333333,0.5,0.5
1060831,118.5,117.5,119,117,4039750816,0.588235294,0.411764706,0.5,0.5
1060901,117,117.5,118,117,2063796740,0.923076923,0.076923077,0.5,0.5
1060904,116.5,116.5,117.5,116,2232915631,0.636363636,0.363636364,0.5,0.5
1060905,116.5,116.5,117,115.5,3314380760,0.571428571,0.428571429,0.5,0.5
